Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
12.415837748661234,-5.999261544832076,-2.797673400365424,-5.514809072476315,-15.810390124078156,-14.559853743111702,-19.882762658737235,-3.637177135538136,-1.3077108612356565,10.41414620553872,-3.787593759065877,-8.394802838445862,0.0
11.640196486033611,-9.006160842929031,-3.858565675848782,-8.12633053380934,-17.62377234826093,-16.155486823440487,-19.092542406784087,1.227400846190192,5.155053388724214,13.675568710300082,-3.387411897186383,-6.6113360662006295,1.0
11.835205180947716,-7.964955745268501,-2.7994965038990616,-6.148031009204352,-13.818408616455288,-11.37907600270263,-17.393981294507576,-1.948124696108008,1.0827477794029718,9.216904265224205,-6.465000362715511,-9.618258297747335,2.0
12.14425313799902,-8.313670353375892,-1.848455777789084,-5.874727717905684,-17.682938668864473,-16.44487675911139,-21.37210994082243,-0.4956787319646013,3.095584653705836,14.33253918920714,-1.3400176815518594,-5.915884741599871,3.0
11.934266686125977,-9.407987435450098,-5.308188312621332,-8.898861727698701,-17.139230573576814,-12.867307512886462,-19.18334518451121,-0.4290494318019808,2.718711214985104,14.358603397030462,-0.7746995096594809,-5.6849406190499625,4.0
13.105612231034891,-9.93489929286724,-4.809155123913436,-6.613706365448983,-18.378058499937016,-12.420572405161504,-18.899336454110795,-2.697687170954947,-0.3630287815263241,13.17636735667379,-1.5645578811601804,-6.585553857626971,5.0
14.572460360722996,-14.521510212177288,-7.15718767816116,0.8371277256031976,-15.657876376917876,-9.423631321137067,-17.53189590340068,-1.654451070353684,-3.2803408318253657,16.665918916616178,-1.9510816355727567,-8.905962011532507,6.0
12.447269277213062,-11.45064946890212,-6.854530933252976,-7.141579093368367,-16.525919272240888,-9.84000728349312,-19.793980555814265,-3.731098154053305,-1.4003621795860135,15.613126265407812,-2.4632525572375297,-6.22099746267482,7.0
13.630867800286062,-9.401668255535272,-3.4232577945584426,-6.025427909773506,-13.787624312257568,-11.027341672919256,-17.461321920580946,-1.3496328148243515,1.391565372189668,11.327696471323543,-5.074824785901537,-9.049908174734746,8.0
12.500244925294076,-11.915236812752804,-3.802640253100541,-7.913670048676757,-15.690495052029164,-9.078668793445688,-19.80711054105352,-3.128505980999065,-0.5850962134807672,13.562936562232052,-3.609299637112727,-6.004364475467316,9.0
12.2423994516197,-13.257175256898575,-5.1873062622396695,-3.4911593389854976,-15.530310421457868,-14.764466122154904,-20.73092216185553,-7.003141780438298,-4.232127866396105,12.54872593570476,1.192127159556713,-5.253653702972414,0.0
11.39735332396952,-15.707740584141174,-5.601969699258116,-5.997938672791981,-17.450434642743595,-17.353775225053678,-21.28420156306498,-2.6366178014399297,2.0896720324855247,13.228534876233056,-0.1517295923968127,-3.877752533670322,1.0
12.42890563826447,-14.244394255935491,-3.556777982649445,-2.8149608140983324,-12.079858293099353,-12.262155511011834,-18.36080952544124,-2.6266280246662164,0.1661823270052233,11.657316509255434,-1.6047211428854025,-4.889046322065304,2.0
12.183438486407368,-14.116993688052606,-3.65045425129605,-4.523779486696946,-16.249581376427212,-17.976174439318264,-24.64278304305397,-3.5920128887816807,0.7693009509851763,15.659621076194092,1.4431680811259064,-0.4979139828023031,3.0
11.84896990638599,-14.864673488105732,-7.962345281847894,-7.167253348369776,-17.053774158126874,-16.018634640318584,-20.614394773063832,-2.179582490354695,-0.8925439960001487,14.419442126211976,1.4381386073267697,-2.214987666522513,4.0
12.285925092281726,-14.478482802695812,-6.193826275598535,-3.5649842050022653,-16.04524975799874,-11.700536933323416,-18.543748359926298,-6.340319151470286,-3.2891932866846734,14.658037353092409,2.655731239432815,-2.317794051411476,5.0
17.59899269091633,-22.46363488357741,-7.487689091236027,2.160728876699648,-17.271451811662395,-7.871787481691308,-15.512778192675622,-5.488776783680549,-6.066714065188855,17.271557126490045,2.979726238104097,-1.5886621478851706,6.0
12.539057303280453,-16.458001483434924,-9.312170442109023,-5.719025044236001,-17.225217340833236,-14.338772515526678,-20.22713988808995,-7.7054443710853056,-5.716877369913896,15.979827404821297,4.0273023022990735,-0.8275402999313388,7.0
14.51492468346024,-14.094298645110822,-3.8737458909362776,-2.9284636723342,-12.83259025923642,-12.088642542547989,-18.07980136902846,-4.577298637711569,-4.306662860462398,10.659621514526846,-0.2461642227725131,-3.673083503157997,8.0
12.217987025633008,-14.656926421701629,-5.762911944651034,-7.215577193146681,-15.492514529878305,-10.183769360474283,-20.82809324823287,-5.34609780170841,-5.365120103912191,13.950144623790608,2.8319665482329275,-1.671328458150609,9.0
12.536664861344573,-12.104064485344889,-4.305079820847007,-3.9133037280096334,-14.65319712525681,-12.646780202583605,-21.179265267096685,-6.366201467268614,-5.79670042360211,11.369987302581784,-0.8360717303418496,-2.22777465344766,0.0
11.376658277678962,-15.952305961957103,-7.462160827388388,-7.140861390695494,-17.803735324531115,-17.56162410131819,-20.639287000843968,-1.8722225783596749,1.1886541485162163,12.628784107984613,0.924666647391014,-2.6964221265507367,1.0
13.641853282980478,-14.171837861806212,-4.080421437315142,-2.8770631625763508,-12.62604462290916,-13.08960994993839,-18.30085590061556,-3.038453208327522,-1.940211234712544,10.05079980565982,-2.863978323114861,-4.920965801989442,2.0
11.856654854401851,-13.973667137254775,-3.6921989758677456,-5.013269470629934,-16.74952968788091,-17.864465649922046,-23.52742912962065,-3.9657294078019554,0.2788362011963649,13.638516840617305,1.2273409822428771,-1.8132367752739549,3.0
11.784231434983743,-14.88472721586046,-8.108068740440073,-6.706122305886638,-16.031630898748894,-15.700641229685164,-20.38077807145504,-2.2223539015464127,-0.1491014460684123,13.980924969855678,3.2119019971268616,-0.0681801127303637,4.0
12.530192702356391,-16.483179338075885,-6.235433968777983,-4.765961470261034,-18.14993504332937,-17.02583456273546,-20.628045344475986,-2.0855018959236005,-2.1416973448037395,13.211882996973456,2.945450496993744,-1.2968401471573292,5.0
15.860762333876618,-19.50931166593918,-10.443335498724691,0.8845553955669874,-16.4832466442905,-13.66614185550577,-18.43587384202474,-4.819119481579065,-5.209459246146731,14.825636173126036,1.940847936648104,-2.293039767004394,6.0
12.506463317013816,-16.406996436723087,-8.206902608935138,-4.914428504463428,-15.873673762475876,-13.937689078643078,-20.848254324662253,-5.987303421418371,-3.4457347118285,12.919562629346697,1.1835904677990894,-1.8746185692058683,7.0
13.84932878237123,-13.742382567224569,-5.116163601303956,-2.448121844982684,-11.504823168247642,-11.321470241775792,-18.20427208140798,-5.080587183305284,-4.2273944441223,10.63830589721334,-0.9913909430848664,-3.178162730607283,8.0
13.317511351637393,-13.989866837092086,-5.903722671666909,-6.28032577782719,-14.544398206015009,-12.2700141711229,-22.231767976737164,-4.66114549928602,-4.2795974523086935,11.56837686727411,0.999620152375698,-1.3112750406373244,9.0
12.548760423612416,-9.4988764342808,-5.751695544923072,-3.026009476478796,-13.277186359889429,-13.145571484201628,-20.172180799829743,-7.469516813629752,-8.011563280312508,10.589295944030916,0.7466956240013348,-3.3230607150006763,0.0
11.547860139236716,-14.903153578599396,-6.02605976679734,-5.5874187024124495,-15.67751808284136,-15.831565499068736,-20.748969994990663,-0.8945647751991349,2.455017904776726,13.06298241896658,0.8147245265949682,-3.194956346717092,1.0
12.873507239778869,-13.666422249017,-3.5965671369077388,-2.619916769395383,-11.971623180410262,-11.376653888479458,-17.61517361887163,-2.310955963493087,-1.695436178583256,9.080642337773329,-2.0191293641153214,-6.3210855875730685,2.0
11.953444476519453,-13.143838321398423,-3.90236762018675,-4.618978142655542,-16.42274404019583,-18.251444214520365,-23.47982110197934,-3.5962171334450144,0.3263557877471219,13.361449497209522,1.521575297646557,-1.01114188400177,3.0
13.298791954047454,-15.884070051094884,-8.13006205218988,-6.704203771931258,-15.288977398679748,-15.17373242432405,-20.592259465212774,-0.559551517197964,-2.494591449330368,12.760599342572442,1.153287663876064,0.0114596106881819,4.0
13.502233632913276,-15.690012387909231,-8.19967291976795,-3.3227623451381976,-16.210327931503667,-15.452257305019693,-18.82446051419604,-1.7032688897889203,-3.034370282919325,12.23258646508629,2.666287101065776,-1.7663981151366224,5.0
15.595801715382938,-20.47782288259956,-9.979761225550453,3.532083580223234,-16.773251735396112,-15.083079178255414,-16.443296205213006,-2.117761935599056,-6.410281593436106,12.07636794462462,0.69229705836153,-4.23987599398009,6.0
13.581776252446543,-17.746756112551257,-8.765802956383691,-3.07816815991299,-15.86324293085645,-15.228727506097975,-21.09736957105789,-3.3889634604021626,-2.615471882483944,13.00803478509905,1.795324332338609,-1.943839620764872,7.0
14.274223162470244,-14.138018204386292,-5.443731412081253,-3.4920303131378625,-11.878556019790404,-12.01104872176198,-18.208133903424013,-3.640776024793301,-3.0568704459112923,9.93400724353467,-1.263791217765892,-4.351964429123681,8.0
12.331652177940825,-16.125982665898523,-8.722892519681965,-8.031592585843374,-15.190658513603692,-12.485888360375212,-21.98512507497952,-3.4964274405385964,-2.9076522667871774,12.570814445551116,1.7175468528485658,-1.3407076553074533,9.0
12.110398319181922,-12.241366782680617,-5.059091017976362,-2.364203839080646,-12.184579106758074,-12.879111635370254,-20.62086514203466,-4.609207944636874,-1.959605052486857,10.696206776632662,-3.926522012641959,-5.771816382519271,0.0
11.382346722617084,-15.818328061081257,-5.634051109695642,-4.900720876898784,-15.275764475899198,-15.599749601095109,-19.50903789739892,-1.8712022712534409,2.176073890887044,13.386361232592536,-1.9949636880601416,-5.173614413291914,1.0
13.01635690075562,-15.85341572990393,-4.1130132696712485,-3.301140575934865,-13.008000090121431,-13.158653041770016,-19.01195344305818,-2.5043932473421138,-0.2252781691173054,9.085342931525716,-3.976196712532555,-5.262390533461386,2.0
12.419822605502642,-14.850926499426292,-4.370005928202717,-3.874499946418402,-15.268179814816197,-16.558665426428604,-21.15866620406924,-2.723442678261524,0.9231654189542208,13.345617246895326,-0.1724384232125216,-3.6258074169901047,3.0
12.632279287680424,-14.947831233529348,-7.463938354768627,-6.091506051348175,-14.132932137573215,-13.054245834596994,-19.007070042174583,-1.5245684547234029,-0.3538540648396594,13.898453615935209,-0.1794717664616626,-3.93477997294814,4.0
13.128523124909638,-16.268325617492913,-7.103469577935862,-3.7536413854786654,-15.852440861356076,-14.082874848527291,-17.86377453311915,-0.9926561069423387,-2.217470994604194,13.760970749187557,1.7034122443729205,-3.742901678096009,5.0
16.339857961354575,-21.73985520849617,-9.838692378994416,4.633919974569171,-13.341238420707867,-12.545193027396309,-15.934723815466912,1.3111077459481744,-4.86950658834006,12.81016456088882,-1.1775603021728458,-5.949537562121777,6.0
12.646570387262672,-16.036934327599294,-6.914482449409677,-2.4308794335173465,-13.602245357365168,-10.723683157696264,-17.617171430956933,-1.4946400238243225,-4.01201039095197,11.455456734935389,-0.2108254948077518,-2.9526488066396888,7.0
14.920342049918904,-12.96680624523086,-2.2903433276492566,0.0898187442209724,-8.38181733780869,-7.823606626171109,-15.886413334794051,-1.925409127578229,-0.6304160559486993,11.474245939243024,-3.0939809745094973,-5.734365511049373,8.0
14.900885927931071,-16.34965731310552,-3.361690940863733,-1.9969988154493,-11.222441939008814,-6.808873560063643,-17.59075257756105,-1.0103394000710904,0.7280926872350828,13.968804467317574,-3.347405031671711,-2.9795400461998205,9.0
13.16087415220316,-12.420021871835283,-2.753702500652704,-0.7317657422363915,-12.285053384161143,-12.333689951662604,-18.15378634310165,-2.2938764118556456,-1.5381962174967003,9.1578460338166,-3.122126120729273,-5.622185944634826,0.0
11.568966850026277,-16.394968405712287,-5.886684556257483,-5.50778799815894,-17.113880615602852,-16.054155648466235,-19.49580382773078,-1.3675625771818096,2.003841477424989,13.26765502558204,0.0670330719449723,-4.457218970919528,1.0
14.480174330755505,-16.27843025026088,-4.68982713212567,-3.29854903504375,-12.45415915014128,-11.725803261143348,-17.837188985843724,-1.4773431306040306,0.2600409186010736,9.139689007452626,-3.559013699837726,-5.415099862387885,2.0
12.96242581741224,-15.548271065087055,-5.999769909988232,-4.381282461448102,-15.721233973495504,-16.58354657909207,-19.809681847980656,-2.089794855056069,1.3543794489376342,14.248494893978044,0.8167577843317595,-3.95525051826774,3.0
12.761677517653313,-15.849990296130334,-8.53780752586991,-7.042331090859742,-15.144770560044504,-13.13811202061719,-18.246336620973363,-2.5215902840856628,-0.5430394383932989,11.89570946130083,-2.3223856427017933,-4.370893304702224,4.0
13.456863211568256,-14.747224971167352,-9.51252133983838,-6.313206876041892,-15.489224280743212,-11.550129121100069,-18.466473163226507,-6.540866966772371,-2.868685186381917,11.309105065399732,0.2580124214117444,-1.5406776660957944,5.0
16.466493543245758,-19.272347466183994,-13.734381562159172,3.303190828963161,-11.18214813609819,-9.47753314733683,-11.562552196088577,-7.000046031356924,-6.264400405754333,12.344536051755076,0.1238641720501904,-5.769160516453785,6.0
14.31131058249496,-16.631046852913542,-9.943463177286407,-2.6165119540504578,-13.606338443011843,-11.525179534928922,-17.422089465911505,-4.698236401709165,-4.171884231403086,12.068359012981054,-2.837555169307429,-4.6215184835248255,7.0
15.149306287172916,-15.778803951069357,-7.562127752001013,-3.2559624688440865,-10.304203018280054,-9.068727629253884,-17.04362852341696,-4.318458877335131,-4.783854698615655,9.07312426122765,-3.946883965338933,-5.913454853143699,8.0
12.3730326550766,-16.550983082774298,-8.748254774754038,-5.764966306936621,-10.206315819543429,-8.99967301830675,-21.96655086918363,-3.2800066789989564,-0.5219522992760672,15.955763009998886,-0.796913585698196,-3.8880414881179792,9.0
12.502779727612952,-5.875905212184366,-2.7760975964703527,-3.3560478833985914,-11.673292978965964,-13.01826724265168,-23.593206760110224,-8.419207985572136,-4.0442831614631904,8.912572786461377,-4.96774605563352,-7.892376624191718,0.0
11.714549211438753,-9.380949181588177,-2.681904869149295,-4.559767886284658,-14.73735170323746,-14.943587422988228,-20.60456438467816,-3.283983991156931,1.5154965816305763,12.594826047564927,-2.1853966660816355,-5.328484675284017,1.0
12.872954817205756,-6.516716096290528,-3.659049458774645,-4.25743369777465,-4.6371457962014215,-0.9982582063335338,-16.700055264773386,-7.746942026835889,-3.2675274920905144,7.967996441896335,-6.986369651228064,-10.156966201830624,2.0
12.046343022701809,-6.792492762245166,-1.973190041203028,-3.866623230630965,-12.235449786216035,-12.343065036808486,-24.098202153710684,-9.865037519290176,-3.0135053162647214,11.554884523944429,-1.1860445932495456,-6.5440105435607405,3.0
12.128865881189354,-9.310235999020549,-7.984342943996404,-8.929164023906829,-13.318381688266683,-11.08688669331911,-20.5716422819298,-4.86071242032225,-1.2019804050354246,13.455247083037625,-0.7532654425158667,-4.03297238053762,4.0
12.57229287657408,-11.717640005050573,-4.783014301642888,-2.437529511451086,-13.47395955294871,-9.914278554011725,-18.632145707059173,-3.766829423270292,-0.967356841296674,12.553165555761275,-1.7252260980273302,-6.138426973128177,5.0
16.436425359525384,-16.48766953867932,-3.1206572899291607,7.82162052863466,-12.372819478874286,-7.152328126911088,-16.23514751014632,-4.219836306314107,-8.103181401497322,13.05203446056012,-4.977723091401327,-8.810135882361486,6.0
13.69442559432337,-12.86532797366429,-3.0025492605928856,1.0963122802608527,-13.104458603706982,-10.170330174460716,-19.449691305196552,-5.813817098218867,-4.493012381254432,13.578470066583751,-0.9688060596675182,-4.283746986087269,7.0
12.648307701482237,-12.712689376006978,-5.96470017357373,-4.001814788912694,-9.551549718897627,-6.891255079946818,-17.62737279753549,-5.024491963585104,-3.06603104603945,12.023132302503653,-3.495849936580133,-7.015749045634199,8.0
12.529326595927657,-13.005135794891729,-4.240041965724235,-6.864292842061295,-12.846392700180148,-7.810548808472874,-21.203416847630177,-5.794051686736756,-3.0407810927623933,15.384892581747254,-0.4005101528217136,-2.3242727357640867,9.0
12.85453672769836,0.3683360047262815,-1.5512479202243503,-6.76693784684991,-11.525569523355996,-8.928574997511824,-17.03034504601216,-6.805722027671555,-6.019536851997579,8.31091426746865,0.225784605067733,-2.051708563533437,0.0
11.553495285929545,-10.573905820062896,-2.8560896553119206,-4.310822089380573,-15.013754769767532,-14.992189690456302,-18.79376306363404,-3.4383785403610494,-0.2562985020243983,12.06590410936202,0.3638358882583648,-3.811801710449785,1.0
12.774805517362712,-4.9338043036200325,-0.8222712480287938,-2.230207278147238,-5.388477074100509,-1.085995750639429,-12.773430165166587,-4.310419128436076,-4.049382058843951,8.162460470919664,-4.35541392075366,-6.348568525850524,2.0
12.481855217272832,-5.265944256064216,-3.977344237207744,-7.35474318117887,-14.049747707639856,-12.096864789608444,-20.948882190525083,-5.758007554202852,-2.462199505905452,11.48848246508843,-2.35447320029955,-5.328666233555034,3.0
12.353283694646716,-11.964575909113554,-6.005983263855594,-6.191004825747638,-13.986884937836289,-12.19526536462425,-19.21453810537451,-1.2548589927626883,0.3329525199701216,12.631374170881948,-3.487397075026175,-4.593181007991335,4.0
13.25438297475222,-9.886999805200036,-5.206056548798444,-2.6033330998956083,-12.634553351969345,-9.244204149690358,-18.79663509691721,-5.056957376486071,-4.592173890308533,11.057634691345914,-5.740435234076231,-6.369688330274239,5.0
14.654214858260106,-16.98835852984955,-7.929158836880716,5.246796960891433,-10.122096741820563,-6.834096745649053,-17.2659425391331,-0.9142631752256084,-6.344037493531654,15.50178930269772,-2.9478874191978246,-8.037759251924728,6.0
13.10892696518698,-13.671092852879331,-6.4716858959812775,-1.1209715138566214,-13.265790763425004,-7.710521138315172,-18.262425050084847,-4.663391751642429,-3.671026993719319,14.761657290525276,-3.945338129349423,-7.114571983565127,7.0
15.126213302274312,-7.301595871025989,0.6434209333878305,2.5228524097645244,-4.473963408930811,-3.650901006191519,-14.612163228044292,-4.360309823855896,-5.048762631710601,7.67176602446398,-6.458559420204876,-7.021928917614009,8.0
12.790405229268876,-8.874247872821595,-0.9747440861366544,-3.93306620579502,-10.259728578198075,-8.48609758143783,-21.693423268328544,-4.610241639492759,-6.146460535680812,9.588831268029711,-7.461346116542433,-8.499293780259825,9.0
13.048151654037335,-6.860170516700759,-4.240631072064357,-6.082257488117346,-14.05392071589202,-11.627063917258273,-20.204673436825104,-6.3833401539375965,-0.8598514353324148,13.71572216029115,-1.552864931398923,-8.816369035481394,0.0
11.90178730517604,-10.28233047938026,-5.663362678573421,-9.904146667816896,-16.213584557222813,-11.766243253964063,-18.466269289428983,0.2622883518581176,4.35018830691657,17.75800897929719,-2.6390225725335075,-8.10321960047433,1.0
13.151638029129815,-7.146140108983483,-3.430801461966744,-6.478548974963137,-12.87948920625851,-8.64505814400412,-16.892232684219987,-1.8590459283823293,2.0641861091915934,13.245529529856258,-3.7947701100212656,-9.456964518792091,2.0
12.09053666076292,-7.853456536455899,-4.091437505800024,-6.829272049222451,-15.7028399233019,-15.443683872680149,-20.94742235717852,-1.5764386677844229,4.265789912379333,16.126577267457773,-0.1339445273956152,-7.152644914739425,3.0
11.943084959440409,-9.381679892132231,-6.864423962884477,-10.249848092893115,-15.944764035634222,-11.703216300920126,-17.716283158791164,-0.9773287992376232,1.954799286079984,15.3832406622597,0.493194417239693,-5.439105177971332,4.0
13.037041770931042,-9.79376851906886,-7.105924208643085,-8.320748855641432,-17.111765268389284,-11.56087508067173,-18.764597246078228,-3.929609853125901,1.6251049396906283,16.734000591133135,1.8080368538567848,-6.059908762939502,5.0
16.00176005553178,-14.13858986695796,-9.357953135847376,-1.3506998922452496,-14.955783010629508,-12.442552585894337,-16.440778774468285,-0.3331178090985928,-0.2570470139944485,17.094256491944762,0.0501081562010561,-6.667080775994354,6.0
13.285611571974114,-11.807788706358703,-7.029324721090043,-6.04274395948964,-15.80718211936235,-10.40956047568502,-17.58633485114565,-2.4634338537886413,-0.2499131576262155,16.22093298156509,0.2619862116957668,-6.698595329895126,7.0
14.117021804846363,-8.539294374936446,-4.619217155328877,-5.725907637009847,-11.224886315526112,-6.898724683960739,-15.902726039375738,-2.452998568822803,1.8468710788721232,14.098030811164271,-2.8202407637509053,-8.046135053310488,8.0
13.920589182505156,-11.339531527891658,-5.002387173892392,-7.903517216944773,-13.782126668109091,-7.596488730613751,-19.69631491803019,-1.842003185183954,1.45580751045952,18.036174469067667,-2.3377407423802308,-6.430141135914574,9.0
12.880975246370344,-7.028637300179501,-3.0104970342215114,-6.159953872850947,-12.950341048907424,-11.851736694302108,-20.328509473702024,-4.009902823118077,1.5744969033598604,15.18221432500815,-1.767672567606179,-7.874485133640077,0.0
12.600659261636368,-9.593758438360428,-4.389057153829327,-8.131206641005562,-16.40146192931231,-14.669435115979764,-19.50939580098353,-0.6551908334236893,6.208998066736684,16.457476745365547,-3.216633857158129,-9.08323014825588,1.0
13.796882071509437,-8.228297689316909,-2.290793742817037,-5.582754052209325,-12.777645698158524,-11.22053701076686,-18.21264901634467,-2.716968663004386,1.245154904193024,13.23504545471865,-2.729776696324409,-8.895341437211522,2.0
12.431029509768065,-5.883851562431489,-2.1603789120059345,-7.775074056298157,-17.230485322998444,-17.72496988350802,-24.392031232942305,-4.114565623718324,5.502414723359634,18.192017691158885,0.6238095233020513,-5.926354732534197,3.0
13.017410658587815,-10.0670002762987,-6.395087110857618,-9.816240313029132,-14.997273769184671,-12.158744964181428,-20.086929898286872,-1.4552986564691148,2.6806262463056045,16.388849824450613,-2.0159129688633994,-6.093542223958613,4.0
13.731698412254476,-10.407207540980435,-8.01328223599012,-7.298619484322746,-15.127613198809742,-11.026164999457716,-19.581849699643342,-2.464723716466732,2.582571532984084,17.7233291518571,-0.1909620328649091,-7.8682801734547985,5.0
15.944414582069856,-15.66662026774487,-9.855422599884642,0.4480236790291731,-14.27040413383576,-11.717968861905288,-17.560517081598352,1.3009808673279366,-2.800654838581516,18.82044413015975,0.5203599438800153,-5.958614473450675,6.0
14.230034179979098,-11.887665244026817,-6.65066869138032,-3.4792667968260083,-15.14681835342494,-11.801976343659064,-18.507545156294466,-1.6831272218900206,-0.5100674642626426,16.826924819143017,-0.6925391670055734,-6.033041476965855,7.0
14.387173509703445,-7.128831816590098,-4.199036017319072,-5.900712577610094,-10.912790426740331,-7.614560208393577,-16.46330977119208,-4.431373514295121,-0.6993447512460536,15.4417116033189,-0.8055540024607623,-7.75940727487081,8.0
13.702719961196554,-9.944931806569164,-5.236643916540476,-10.663903503711712,-6.37161494583356,0.5611020737869543,-24.30870614054933,-5.360270024027286,-7.085121573007897,21.16046707701544,-3.861498390023388,-4.560137970228517,9.0
12.98140555628667,-6.744984479170321,-2.650409762112833,-5.180685259987869,-15.091440502155075,-13.282751011669312,-19.13424591095287,-3.5302371857616186,1.4475244405861916,15.91333159768593,-0.7451548238556097,-6.522544767234054,0.0
11.863260783649409,-8.647483388705957,-3.87423325930286,-7.487599782240575,-17.643033052849276,-15.370719129446124,-19.69061025078044,-0.0774012770723585,6.972533045595224,16.43672922558759,-0.7325414825673147,-8.650656045211559,1.0
13.564981574617429,-8.010920454201267,-3.264973262594572,-6.674558397293295,-12.749627850710286,-10.82612988071175,-18.643899932164484,-2.4659483572056606,1.5621352890837208,11.782091918365593,-5.9062311226331055,-10.410842024669336,2.0
12.137302298282233,-9.029112834659184,-3.5656739526307915,-6.948430086554307,-15.807704078952147,-14.529138759533636,-20.7138012567976,-0.7439639371725316,6.746308328955883,16.719325653801004,-0.6728004352462689,-6.930247839148864,3.0
12.137500661464252,-9.01441612586684,-7.255933038465245,-9.86016930701572,-16.576902022745482,-11.67915169230154,-17.83887323663657,-1.201246826917439,2.4891057834580703,15.803385435265197,0.2550658804459502,-4.255174114417755,4.0
13.751735581848342,-10.719155193236467,-6.304066977469922,-5.882092749363619,-17.2022151869092,-11.157652637942313,-17.693890090004302,-0.4559566299438487,2.8614843559591208,16.914176571545678,0.7021513806466314,-5.595751033788992,5.0
15.914300638102782,-16.85908089636427,-9.262068805836062,2.1739627419201524,-15.896855102120684,-11.657728152660583,-16.53478039854714,3.2191860782388577,-2.57634889907646,17.427916136930047,-0.4832200833503024,-7.636100970372608,6.0
13.71042520078801,-11.568143297663092,-7.105615611778391,-5.675462465665398,-15.428895011813184,-10.450017069159507,-17.527390939601965,-0.9709371070327236,-1.3417620766753566,16.341277457328438,-1.0168294738567794,-6.169202480232916,7.0
13.779840181553633,-7.140496737066354,-3.9999190998724536,-6.028677781546731,-10.702938087342073,-7.6843376079198835,-16.014377172515974,-3.543626912493905,-0.5600111645448027,12.14760574709334,-4.879153807810086,-9.101393696352403,8.0
